Distance (m),Longitude,Latitude,Elevation (m)
100775.7306,-123.3671089,45.97494986,153
100927.0455,-123.3650255,45.97503323,150
101078.3604,-123.362942,45.9751166,151
101229.6753,-123.3608585,45.97519998,159
101380.9902,-123.3587751,45.97528335,176
101532.3051,-123.3566916,45.97536672,179
101683.6201,-123.3546082,45.97545009,175
101834.935,-123.3525247,45.97553346,164
101986.2499,-123.3504413,45.97561684,154
102137.5648,-123.3483578,45.97570021,152
102288.8797,-123.3462743,45.97578358,155
102440.1946,-123.3441909,45.97586695,158
102591.5095,-123.3421074,45.97595032,154
102742.8244,-123.340024,45.97603369,156
102894.1393,-123.3379405,45.97611707,161
103045.4543,-123.335857,45.97620044,168
103196.7692,-123.3337736,45.97628381,163
103348.0841,-123.3316901,45.97636718,163
103499.399,-123.3296067,45.97645055,168
103650.7139,-123.3275232,45.97653393,175
103802.0288,-123.3254397,45.9766173,172
103953.3437,-123.3233563,45.97670067,168
104104.6586,-123.3212728,45.97678404,187
104255.9735,-123.3191894,45.97686741,217
104407.2885,-123.3171059,45.97695078,220
104558.6034,-123.3150224,45.97703416,241
104709.9183,-123.312939,45.97711753,257
104861.2332,-123.3108555,45.9772009,264
105012.5481,-123.3087721,45.97728427,268
105163.863,-123.3066886,45.97736764,257
105315.1779,-123.3046051,45.97745101,255
105466.4928,-123.3025217,45.97753439,280
105617.8077,-123.3004382,45.97761776,308
105769.1227,-123.2983548,45.97770113,326
105920.4376,-123.2962713,45.9777845,313
106071.7525,-123.2941879,45.97786787,287
106223.0674,-123.2921044,45.97795125,262
106374.3823,-123.2900209,45.97803462,257
106525.6972,-123.2879375,45.97811799,248
106677.0121,-123.285854,45.97820136,242
106828.327,-123.2837706,45.97828473,238
106979.6419,-123.2816871,45.9783681,236
107130.9568,-123.2796036,45.97845148,252
107282.2718,-123.2775202,45.97853485,252
107433.5867,-123.2754367,45.97861822,227
107584.9016,-123.2733533,45.97870159,212
107736.2165,-123.2712698,45.97878496,199
107887.5314,-123.2691863,45.97886834,192
108038.8463,-123.2671029,45.97895171,203
108190.1612,-123.2650194,45.97903508,233
108341.4761,-123.262936,45.97911845,248
108492.791,-123.2608525,45.97920182,262
108644.106,-123.258769,45.97928519,248
108795.4209,-123.2566856,45.97936857,233
108946.7358,-123.2546021,45.97945194,225
109098.0507,-123.2525187,45.97953531,204
109249.3656,-123.2504352,45.97961868,202
109400.6805,-123.2483517,45.97970205,206
109551.9954,-123.2462683,45.97978542,214
109703.3103,-123.2441848,45.9798688,223
109854.6252,-123.2421014,45.97995217,240
110005.9402,-123.2400179,45.98003554,224
110157.2551,-123.2379345,45.98011891,208
110308.57,-123.235851,45.98020228,197
110459.8849,-123.2337675,45.98028566,186
110611.1998,-123.2316841,45.98036903,176
110762.5147,-123.2296006,45.9804524,171
110913.8296,-123.2275172,45.98053577,167
111065.1445,-123.2254337,45.98061914,166
111216.4594,-123.2233502,45.98070251,165
111367.7744,-123.2212668,45.98078589,168
111519.0893,-123.2191833,45.98086926,175
111670.4042,-123.2170999,45.98095263,175
111821.7191,-123.2150164,45.981036,174
111973.034,-123.2129329,45.98111937,175
112124.3489,-123.2108495,45.98120275,195
112275.6638,-123.208766,45.98128612,202
112426.9787,-123.2066826,45.98136949,201
112578.2936,-123.2045991,45.98145286,201
112729.6085,-123.2025156,45.98153623,213
112880.9235,-123.2004322,45.9816196,242
113032.2384,-123.1983487,45.98170298,273
113183.5533,-123.1962653,45.98178635,270
113334.8682,-123.1941818,45.98186972,261
113486.1831,-123.1920983,45.98195309,252
113637.498,-123.1900149,45.98203646,244
113788.8129,-123.1879314,45.98211983,246
113940.1278,-123.185848,45.98220321,255
114091.4427,-123.1837645,45.98228658,268
114242.7577,-123.1816811,45.98236995,277
114394.0726,-123.1795976,45.98245332,289
114545.3875,-123.1775141,45.98253669,302
114696.7024,-123.1754307,45.98262007,317
114848.0173,-123.1733472,45.98270344,313
114999.3322,-123.1712638,45.98278681,326
115150.6471,-123.1691803,45.98287018,352
115301.962,-123.1670968,45.98295355,347
115453.2769,-123.1650134,45.98303692,341
115604.5919,-123.1629299,45.9831203,320
115755.9068,-123.1608465,45.98320367,382
115907.2217,-123.158763,45.98328704,363
116058.5366,-123.1566795,45.98337041,342
116209.8515,-123.1545961,45.98345378,335
116361.1664,-123.1525126,45.98353716,332
116512.4813,-123.1504292,45.98362053,358
116663.7962,-123.1483457,45.9837039,383
116815.1111,-123.1462622,45.98378727,421
116966.4261,-123.1441788,45.98387064,448
117117.741,-123.1420953,45.98395401,461
117269.0559,-123.1400119,45.98403739,477
117420.3708,-123.1379284,45.98412076,476
117571.6857,-123.1358449,45.98420413,472
117723.0006,-123.1337615,45.9842875,487
117874.3155,-123.131678,45.98437087,490
118025.6304,-123.1295946,45.98445425,481
118176.9453,-123.1275111,45.98453762,483
118328.2602,-123.1254277,45.98462099,466
118479.5752,-123.1233442,45.98470436,452
118630.8901,-123.1212607,45.98478773,447
118782.205,-123.1191773,45.9848711,439
118933.5199,-123.1170938,45.98495448,442
119084.8348,-123.1150104,45.98503785,446
119236.1497,-123.1129269,45.98512122,445
119387.4646,-123.1108434,45.98520459,449
119538.7795,-123.10876,45.98528796,438
119690.0944,-123.1066765,45.98537133,425
119841.4094,-123.1045931,45.98545471,413
119992.7243,-123.1025096,45.98553808,401
120144.0392,-123.1004261,45.98562145,400
120295.3541,-123.0983427,45.98570482,409
120446.669,-123.0962592,45.98578819,381
120597.9839,-123.0941758,45.98587157,373
120749.2988,-123.0920923,45.98595494,370
120900.6137,-123.0900088,45.98603831,350
121051.9286,-123.0879254,45.98612168,319
121203.2436,-123.0858419,45.98620505,339
121354.5585,-123.0837585,45.98628842,342
121505.8734,-123.081675,45.9863718,323
121657.1883,-123.0795915,45.98645517,346
121808.5032,-123.0775081,45.98653854,364
121959.8181,-123.0754246,45.98662191,352
122111.133,-123.0733412,45.98670528,345
122262.4479,-123.0712577,45.98678866,352
122413.7628,-123.0691743,45.98687203,363
122565.0778,-123.0670908,45.9869554,361
122716.3927,-123.0650073,45.98703877,350
122867.7076,-123.0629239,45.98712214,359
123019.0225,-123.0608404,45.98720551,359
123170.3374,-123.058757,45.98728889,342
123321.6523,-123.0566735,45.98737226,339
123472.9672,-123.05459,45.98745563,337
123624.2821,-123.0525066,45.987539,333
123775.597,-123.0504231,45.98762237,329
123926.9119,-123.0483397,45.98770574,312
124078.2269,-123.0462562,45.98778912,305
124229.5418,-123.0441727,45.98787249,285
124380.8567,-123.0420893,45.98795586,250
124532.1716,-123.0400058,45.98803923,204
124683.4865,-123.0379224,45.9881226,200
124834.8014,-123.0358389,45.98820598,224
124986.1163,-123.0337554,45.98828935,263
125137.4312,-123.031672,45.98837272,279
125288.7461,-123.0295885,45.98845609,292
125440.0611,-123.0275051,45.98853946,301
125591.376,-123.0254216,45.98862283,288
125742.6909,-123.0233381,45.98870621,300
125894.0058,-123.0212547,45.98878958,330
126045.3207,-123.0191712,45.98887295,334
126196.6356,-123.0170878,45.98895632,341
126347.9505,-123.0150043,45.98903969,339
126499.2654,-123.0129209,45.98912307,332
126650.5803,-123.0108374,45.98920644,349
126801.8953,-123.0087539,45.98928981,344
126953.2102,-123.0066705,45.98937318,320
127104.5251,-123.004587,45.98945655,320
127255.84,-123.0025036,45.98953992,322
127407.1549,-123.0004201,45.9896233,298
127558.4698,-122.9983366,45.98970667,283
127709.7847,-122.9962532,45.98979004,267
127861.0996,-122.9941697,45.98987341,232
128012.4145,-122.9920863,45.98995678,207
128163.7295,-122.9900028,45.99004015,189
128315.0444,-122.9879193,45.99012353,169
128466.3593,-122.9858359,45.9902069,182
128617.6742,-122.9837524,45.99029027,190
128768.9891,-122.981669,45.99037364,204
128920.304,-122.9795855,45.99045701,222
129071.6189,-122.977502,45.99054039,196
129222.9338,-122.9754186,45.99062376,177
129374.2487,-122.9733351,45.99070713,181
129525.5636,-122.9712517,45.9907905,187
129676.8786,-122.9691682,45.99087387,204
129828.1935,-122.9670847,45.99095724,205
129979.5084,-122.9650013,45.99104062,192
130130.8233,-122.9629178,45.99112399,179
130282.1382,-122.9608344,45.99120736,167
130433.4531,-122.9587509,45.99129073,165
130584.768,-122.9566674,45.9913741,168
130736.0829,-122.954584,45.99145748,175
130887.3978,-122.9525005,45.99154085,173
131038.7128,-122.9504171,45.99162422,189
131190.0277,-122.9483336,45.99170759,195
131341.3426,-122.9462502,45.99179096,186
131492.6575,-122.9441667,45.99187433,172
131643.9724,-122.9420832,45.99195771,153
131795.2873,-122.9399998,45.99204108,136
131946.6022,-122.9379163,45.99212445,114
132097.9171,-122.9358329,45.99220782,95
132249.232,-122.9337494,45.99229119,100
132400.547,-122.9316659,45.99237456,114
132551.8619,-122.9295825,45.99245794,130
132703.1768,-122.927499,45.99254131,140
132854.4917,-122.9254156,45.99262468,151
133005.8066,-122.9233321,45.99270805,144
133157.1215,-122.9212486,45.99279142,131
133308.4364,-122.9191652,45.9928748,113
133459.7513,-122.9170817,45.99295817,112
133611.0662,-122.9149983,45.99304154,135
133762.3812,-122.9129148,45.99312491,145
133913.6961,-122.9108313,45.99320828,141
134065.011,-122.9087479,45.99329165,137
134216.3259,-122.9066644,45.99337503,131
134367.6408,-122.904581,45.9934584,123
134518.9557,-122.9024975,45.99354177,129
134670.2706,-122.900414,45.99362514,135
134821.5855,-122.8983306,45.99370851,113
134972.9004,-122.8962471,45.99379189,83
135124.2153,-122.8941637,45.99387526,104
135275.5303,-122.8920802,45.99395863,128
135426.8452,-122.8899968,45.994042,141
135578.1601,-122.8879133,45.99412537,147
135729.475,-122.8858298,45.99420874,125
135880.7899,-122.8837464,45.99429212,77
136032.1048,-122.8816629,45.99437549,53
136183.4197,-122.8795795,45.99445886,47
136334.7346,-122.877496,45.99454223,45
136486.0495,-122.8754125,45.9946256,13
136637.3645,-122.8733291,45.99470897,3
136788.6794,-122.8712456,45.99479235,5
136939.9943,-122.8691622,45.99487572,3
137091.3092,-122.8670787,45.99495909,4
137242.6241,-122.8649952,45.99504246,2
137393.939,-122.8629118,45.99512583,2
137545.2539,-122.8608283,45.99520921,2
137696.5688,-122.8587449,45.99529258,2
137847.8837,-122.8566614,45.99537595,2
137999.1987,-122.8545779,45.99545932,2
138150.5136,-122.8524945,45.99554269,2
138301.8285,-122.850411,45.99562606,2
138453.1434,-122.8483276,45.99570944,2
138604.4583,-122.8462441,45.99579281,2
138755.7732,-122.8441606,45.99587618,3
138907.0881,-122.8420772,45.99595955,16
139058.403,-122.8399937,45.99604292,13
139209.7179,-122.8379103,45.9961263,10
139361.0329,-122.8358268,45.99620967,21
139512.3478,-122.8337434,45.99629304,38
139663.6627,-122.8316599,45.99637641,48
139814.9776,-122.8295764,45.99645978,59
139966.2925,-122.827493,45.99654315,68
140117.6074,-122.8254095,45.99662653,75
140268.9223,-122.8233261,45.9967099,81
140420.2372,-122.8212426,45.99679327,97
140571.5521,-122.8191591,45.99687664,118
140722.867,-122.8170757,45.99696001,127
140874.182,-122.8149922,45.99704339,140
141025.4969,-122.8129088,45.99712676,156
141176.8118,-122.8108253,45.99721013,169
141328.1267,-122.8087418,45.9972935,180
141479.4416,-122.8066584,45.99737687,188
141630.7565,-122.8045749,45.99746024,197
141782.0714,-122.8024915,45.99754362,182
141933.3863,-122.800408,45.99762699,199
142084.7012,-122.7983245,45.99771036,214
142236.0162,-122.7962411,45.99779373,246
142387.3311,-122.7941576,45.9978771,246
142538.646,-122.7920742,45.99796047,251
142689.9609,-122.7899907,45.99804385,282
142841.2758,-122.7879072,45.99812722,313
142992.5907,-122.7858238,45.99821059,341
143143.9056,-122.7837403,45.99829396,360
143295.2205,-122.7816569,45.99837733,372
143446.5354,-122.7795734,45.99846071,391
143597.8504,-122.77749,45.99854408,409
143749.1653,-122.7754065,45.99862745,449
143900.4802,-122.773323,45.99871082,470
144051.7951,-122.7712396,45.99879419,484
144203.11,-122.7691561,45.99887756,476
144354.4249,-122.7670727,45.99896094,453
144505.7398,-122.7649892,45.99904431,440
144657.0547,-122.7629057,45.99912768,422
144808.3696,-122.7608223,45.99921105,412
144959.6846,-122.7587388,45.99929442,413
145110.9995,-122.7566554,45.9993778,419
145262.3144,-122.7545719,45.99946117,429
145413.6293,-122.7524884,45.99954454,429
145564.9442,-122.750405,45.99962791,438
145716.2591,-122.7483215,45.99971128,437
145867.574,-122.7462381,45.99979465,425
146018.8889,-122.7441546,45.99987803,403
146170.2038,-122.7420711,45.9999614,400
146321.5187,-122.7399877,46.00004477,346
146472.8337,-122.7379042,46.00012814,254
146624.1486,-122.7358208,46.00021151,257
146775.4635,-122.7337373,46.00029488,304
146926.7784,-122.7316538,46.00037826,325
147078.0933,-122.7295704,46.00046163,306
147229.4082,-122.7274869,46.000545,256
147380.7231,-122.7254035,46.00062837,231
147532.038,-122.72332,46.00071174,217
147683.3529,-122.7212366,46.00079512,214
147834.6679,-122.7191531,46.00087849,233
147985.9828,-122.7170696,46.00096186,250
148137.2977,-122.7149862,46.00104523,259
148288.6126,-122.7129027,46.0011286,253
148439.9275,-122.7108193,46.00121197,265
148591.2424,-122.7087358,46.00129535,256
148742.5573,-122.7066523,46.00137872,225
148893.8722,-122.7045689,46.00146209,202
149045.1871,-122.7024854,46.00154546,183
149196.5021,-122.700402,46.00162883,131
149347.817,-122.6983185,46.00171221,171
149499.1319,-122.696235,46.00179558,193
149650.4468,-122.6941516,46.00187895,204
149801.7617,-122.6920681,46.00196232,242
149953.0766,-122.6899847,46.00204569,270
150104.3915,-122.6879012,46.00212906,302
150255.7064,-122.6858177,46.00221244,301
150407.0213,-122.6837343,46.00229581,315
150558.3363,-122.6816508,46.00237918,314
150709.6512,-122.6795674,46.00246255,300
150860.9661,-122.6774839,46.00254592,294
151012.281,-122.6754004,46.00262929,280
151163.5959,-122.673317,46.00271267,272
151314.9108,-122.6712335,46.00279604,269
151466.2257,-122.6691501,46.00287941,263
151617.5406,-122.6670666,46.00296278,271
151768.8555,-122.6649832,46.00304615,273
151920.1704,-122.6628997,46.00312953,288
152071.4854,-122.6608162,46.0032129,304
152222.8003,-122.6587328,46.00329627,316
152374.1152,-122.6566493,46.00337964,333
152525.4301,-122.6545659,46.00346301,354
152676.745,-122.6524824,46.00354638,388
152828.0599,-122.6503989,46.00362976,441
152979.3748,-122.6483155,46.00371313,496
153130.6897,-122.646232,46.0037965,538
153282.0046,-122.6441486,46.00387987,574
153433.3196,-122.6420651,46.00396324,582
153584.6345,-122.6399816,46.00404662,562
153735.9494,-122.6378982,46.00412999,577
153887.2643,-122.6358147,46.00421336,589
154038.5792,-122.6337313,46.00429673,592
154189.8941,-122.6316478,46.0043801,586
154341.209,-122.6295643,46.00446347,601
154492.5239,-122.6274809,46.00454685,632
154643.8388,-122.6253974,46.00463022,661
154795.1538,-122.623314,46.00471359,689
154946.4687,-122.6212305,46.00479696,692
155097.7836,-122.619147,46.00488033,708
155249.0985,-122.6170636,46.0049637,695
155400.4134,-122.6149801,46.00504708,697
155551.7283,-122.6128967,46.00513045,700
155703.0432,-122.6108132,46.00521382,695
155854.3581,-122.6087298,46.00529719,719
156005.673,-122.6066463,46.00538056,703
156156.9879,-122.6045628,46.00546394,677
156308.3029,-122.6024794,46.00554731,667
156459.6178,-122.6003959,46.00563068,687
156610.9327,-122.5983125,46.00571405,724
156762.2476,-122.596229,46.00579742,735
156913.5625,-122.5941455,46.00588079,746
157064.8774,-122.5920621,46.00596417,780
157216.1923,-122.5899786,46.00604754,763
157367.5072,-122.5878952,46.00613091,767
157518.8221,-122.5858117,46.00621428,779
157670.1371,-122.5837282,46.00629765,761
157821.452,-122.5816448,46.00638103,715
157972.7669,-122.5795613,46.0064644,676
158124.0818,-122.5774779,46.00654777,674
158275.3967,-122.5753944,46.00663114,646
158426.7116,-122.5733109,46.00671451,627
158578.0265,-122.5712275,46.00679788,604
158729.3414,-122.569144,46.00688126,595
158880.6563,-122.5670606,46.00696463,560
159031.9713,-122.5649771,46.007048,576
159183.2862,-122.5628936,46.00713137,545
159334.6011,-122.5608102,46.00721474,523
159485.916,-122.5587267,46.00729811,526
159637.2309,-122.5566433,46.00738149,527
159788.5458,-122.5545598,46.00746486,531
159939.8607,-122.5524764,46.00754823,554
160091.1756,-122.5503929,46.0076316,573
160242.4905,-122.5483094,46.00771497,539
160393.8055,-122.546226,46.00779835,494
160545.1204,-122.5441425,46.00788172,465
160696.4353,-122.5420591,46.00796509,450
160847.7502,-122.5399756,46.00804846,426
160999.0651,-122.5378921,46.00813183,404
161150.38,-122.5358087,46.0082152,321
161301.6949,-122.5337252,46.00829858,300
161453.0098,-122.5316418,46.00838195,298
161604.3247,-122.5295583,46.00846532,309
161755.6396,-122.5274748,46.00854869,314
161906.9546,-122.5253914,46.00863206,335
162058.2695,-122.5233079,46.00871544,337
162209.5844,-122.5212245,46.00879881,331
162360.8993,-122.519141,46.00888218,332
162512.2142,-122.5170575,46.00896555,332
162663.5291,-122.5149741,46.00904892,347
162814.844,-122.5128906,46.00913229,346
162966.1589,-122.5108072,46.00921567,349
163117.4738,-122.5087237,46.00929904,351
163268.7888,-122.5066402,46.00938241,350
163420.1037,-122.5045568,46.00946578,355
163571.4186,-122.5024733,46.00954915,358
163722.7335,-122.5003899,46.00963253,369
163874.0484,-122.4983064,46.0097159,373
164025.3633,-122.4962229,46.00979927,366
164176.6782,-122.4941395,46.00988264,371
164327.9931,-122.492056,46.00996601,399
164479.308,-122.4899726,46.01004938,418
164630.623,-122.4878891,46.01013276,433
164781.9379,-122.4858057,46.01021613,450
164933.2528,-122.4837222,46.0102995,530
165084.5677,-122.4816387,46.01038287,560
165235.8826,-122.4795553,46.01046624,583
165387.1975,-122.4774718,46.01054961,591
165538.5124,-122.4753884,46.01063299,600
165689.8273,-122.4733049,46.01071636,609
165841.1422,-122.4712214,46.01079973,635
165992.4572,-122.469138,46.0108831,642
166143.7721,-122.4670545,46.01096647,657
